Sexo	Comunidades y Ciudades Autónomas	Edad	Periodo	Total
Mujeres	01 Andalucía	Total	2011T4	34,13
Mujeres	01 Andalucía	Total	2011T3	34,04
Mujeres	01 Andalucía	Total	2011T2	34,63
Mujeres	01 Andalucía	Total	2011T1	34,90
Mujeres	01 Andalucía	Total	2010T4	35,27
Mujeres	01 Andalucía	Total	2010T3	34,57
Mujeres	01 Andalucía	Total	2010T2	35,79
Mujeres	01 Andalucía	Total	2010T1	36,48
Mujeres	01 Andalucía	Total	2009T4	35,93
Mujeres	01 Andalucía	Total	2009T3	35,15
Mujeres	01 Andalucía	Total	2009T2	35,72
Mujeres	01 Andalucía	Total	2009T1	36,16
Mujeres	01 Andalucía	Total	2008T4	36,59
Mujeres	01 Andalucía	Total	2008T3	36,62
Mujeres	01 Andalucía	Total	2008T2	37,53
Mujeres	01 Andalucía	Total	2008T1	37,77
Mujeres	01 Andalucía	Total	2007T4	37,51
Mujeres	01 Andalucía	Total	2007T3	36,84
Mujeres	01 Andalucía	Total	2007T2	37,51
Mujeres	01 Andalucía	Total	2007T1	37,39
Mujeres	01 Andalucía	Total	2006T4	36,14
Mujeres	01 Andalucía	Total	2006T3	35,58
Mujeres	01 Andalucía	Total	2006T2	36,09
Mujeres	01 Andalucía	Total	2006T1	35,56
Mujeres	01 Andalucía	Total	2005T4	34,48
Mujeres	01 Andalucía	Total	2005T3	33,73
Mujeres	01 Andalucía	Total	2005T2	34,44
Mujeres	01 Andalucía	Total	2005T1	33,58
Mujeres	01 Andalucía	Total	2004T4	32,56
Mujeres	01 Andalucía	Total	2004T3	31,15
Mujeres	01 Andalucía	Total	2004T2	30,90
Mujeres	01 Andalucía	Total	2004T1	31,03
Mujeres	01 Andalucía	Total	2003T4	30,69
Mujeres	01 Andalucía	Total	2003T3	29,55
Mujeres	01 Andalucía	Total	2003T2	29,95
Mujeres	01 Andalucía	Total	2003T1	29,35
Mujeres	01 Andalucía	Total	2002T4	28,16
Mujeres	01 Andalucía	Total	2002T3	27,63
Mujeres	01 Andalucía	Total	2002T2	28,85
Mujeres	01 Andalucía	Total	2002T1	28,62
Mujeres	01 Andalucía	Menores de 25 años	2021T4	17,14
Mujeres	01 Andalucía	Menores de 25 años	2021T3	19,29
Mujeres	01 Andalucía	Menores de 25 años	2021T2	15,00
Mujeres	01 Andalucía	Menores de 25 años	2021T1	11,71
Mujeres	01 Andalucía	Menores de 25 años	2020T4	12,09
Mujeres	01 Andalucía	Menores de 25 años	2020T3	13,78
Mujeres	01 Andalucía	Menores de 25 años	2020T2	11,45
Mujeres	01 Andalucía	Menores de 25 años	2020T1	15,76
Mujeres	01 Andalucía	Menores de 25 años	2019T4	17,56
Mujeres	01 Andalucía	Menores de 25 años	2019T3	16,96
Mujeres	01 Andalucía	Menores de 25 años	2019T2	17,47
Mujeres	01 Andalucía	Menores de 25 años	2019T1	16,84
Mujeres	01 Andalucía	Menores de 25 años	2018T4	17,83
Mujeres	01 Andalucía	Menores de 25 años	2018T3	18,06
Mujeres	01 Andalucía	Menores de 25 años	2018T2	16,76
Mujeres	01 Andalucía	Menores de 25 años	2018T1	14,68
Mujeres	01 Andalucía	Menores de 25 años	2017T4	16,72
Mujeres	01 Andalucía	Menores de 25 años	2017T3	19,47
Mujeres	01 Andalucía	Menores de 25 años	2017T2	16,82
Mujeres	01 Andalucía	Menores de 25 años	2017T1	13,51
Mujeres	01 Andalucía	Menores de 25 años	2016T4	11,62
Mujeres	01 Andalucía	Menores de 25 años	2016T3	15,25
Mujeres	01 Andalucía	Menores de 25 años	2016T2	13,32
Mujeres	01 Andalucía	Menores de 25 años	2016T1	12,23
Mujeres	01 Andalucía	Menores de 25 años	2015T4	13,97
Mujeres	01 Andalucía	Menores de 25 años	2015T3	15,51
Mujeres	01 Andalucía	Menores de 25 años	2015T2	15,18
Mujeres	01 Andalucía	Menores de 25 años	2015T1	15,61
Mujeres	01 Andalucía	Menores de 25 años	2014T4	15,48
Mujeres	01 Andalucía	Menores de 25 años	2014T3	14,85
Mujeres	01 Andalucía	Menores de 25 años	2014T2	13,25
Mujeres	01 Andalucía	Menores de 25 años	2014T1	13,71
Mujeres	01 Andalucía	Menores de 25 años	2013T4	13,84
Mujeres	01 Andalucía	Menores de 25 años	2013T3	11,50
Mujeres	01 Andalucía	Menores de 25 años	2013T2	12,51
Mujeres	01 Andalucía	Menores de 25 años	2013T1	14,46
Mujeres	01 Andalucía	Menores de 25 años	2012T4	15,04
Mujeres	01 Andalucía	Menores de 25 años	2012T3	16,66
Mujeres	01 Andalucía	Menores de 25 años	2012T2	16,87
Mujeres	01 Andalucía	Menores de 25 años	2012T1	17,56
Mujeres	01 Andalucía	Menores de 25 años	2011T4	20,01
Mujeres	01 Andalucía	Menores de 25 años	2011T3	21,76
Mujeres	01 Andalucía	Menores de 25 años	2011T2	19,86
Mujeres	01 Andalucía	Menores de 25 años	2011T1	20,85
Mujeres	01 Andalucía	Menores de 25 años	2010T4	21,64
Mujeres	01 Andalucía	Menores de 25 años	2010T3	21,84
Mujeres	01 Andalucía	Menores de 25 años	2010T2	22,53
Mujeres	01 Andalucía	Menores de 25 años	2010T1	24,41
Mujeres	01 Andalucía	Menores de 25 años	2009T4	24,72
Mujeres	01 Andalucía	Menores de 25 años	2009T3	26,00
Mujeres	01 Andalucía	Menores de 25 años	2009T2	24,87
Mujeres	01 Andalucía	Menores de 25 años	2009T1	24,04
Mujeres	01 Andalucía	Menores de 25 años	2008T4	29,49
Mujeres	01 Andalucía	Menores de 25 años	2008T3	33,37
Mujeres	01 Andalucía	Menores de 25 años	2008T2	34,14
Mujeres	01 Andalucía	Menores de 25 años	2008T1	33,31
Mujeres	01 Andalucía	Menores de 25 años	2007T4	35,18
Mujeres	01 Andalucía	Menores de 25 años	2007T3	35,66
Mujeres	01 Andalucía	Menores de 25 años	2007T2	33,59
Mujeres	01 Andalucía	Menores de 25 años	2007T1	32,15
Mujeres	01 Andalucía	Menores de 25 años	2006T4	33,25
Mujeres	01 Andalucía	Menores de 25 años	2006T3	33,00
Mujeres	01 Andalucía	Menores de 25 años	2006T2	34,41
Mujeres	01 Andalucía	Menores de 25 años	2006T1	33,01
Mujeres	01 Andalucía	Menores de 25 años	2005T4	30,50
Mujeres	01 Andalucía	Menores de 25 años	2005T3	33,54
Mujeres	01 Andalucía	Menores de 25 años	2005T2	30,18
Mujeres	01 Andalucía	Menores de 25 años	2005T1	29,52
Mujeres	01 Andalucía	Menores de 25 años	2004T4	28,77
Mujeres	01 Andalucía	Menores de 25 años	2004T3	28,56
Mujeres	01 Andalucía	Menores de 25 años	2004T2	26,55
Mujeres	01 Andalucía	Menores de 25 años	2004T1	26,74
Mujeres	01 Andalucía	Menores de 25 años	2003T4	25,82
Mujeres	01 Andalucía	Menores de 25 años	2003T3	26,20
Mujeres	01 Andalucía	Menores de 25 años	2003T2	26,57
Mujeres	01 Andalucía	Menores de 25 años	2003T1	25,79
Mujeres	01 Andalucía	Menores de 25 años	2002T4	24,71
Mujeres	01 Andalucía	Menores de 25 años	2002T3	25,05
Mujeres	01 Andalucía	Menores de 25 años	2002T2	26,05
Mujeres	01 Andalucía	Menores de 25 años	2002T1	25,09
Mujeres	01 Andalucía	25 y más años	2021T4	42,40
Mujeres	01 Andalucía	25 y más años	2021T3	40,34
Mujeres	01 Andalucía	25 y más años	2021T2	40,76
Mujeres	01 Andalucía	25 y más años	2021T1	39,29
Mujeres	01 Andalucía	25 y más años	2020T4	39,55
Mujeres	01 Andalucía	25 y más años	2020T3	37,62
Mujeres	01 Andalucía	25 y más años	2020T2	37,01
Mujeres	01 Andalucía	25 y más años	2020T1	39,86
Mujeres	01 Andalucía	25 y más años	2019T4	40,50
Mujeres	01 Andalucía	25 y más años	2019T3	39,71
Mujeres	01 Andalucía	25 y más años	2019T2	40,53
Mujeres	01 Andalucía	25 y más años	2019T1	40,19
Mujeres	01 Andalucía	25 y más años	2018T4	39,31
Mujeres	01 Andalucía	25 y más años	2018T3	38,64
Mujeres	01 Andalucía	25 y más años	2018T2	39,49
Mujeres	01 Andalucía	25 y más años	2018T1	38,67
Mujeres	01 Andalucía	25 y más años	2017T4	38,63
Mujeres	01 Andalucía	25 y más años	2017T3	37,98
Mujeres	01 Andalucía	25 y más años	2017T2	39,17
Mujeres	01 Andalucía	25 y más años	2017T1	38,28
Mujeres	01 Andalucía	25 y más años	2016T4	37,60
Mujeres	01 Andalucía	25 y más años	2016T3	37,17
Mujeres	01 Andalucía	25 y más años	2016T2	37,86
Mujeres	01 Andalucía	25 y más años	2016T1	37,41
Mujeres	01 Andalucía	25 y más años	2015T4	37,59
Mujeres	01 Andalucía	25 y más años	2015T3	36,52
Mujeres	01 Andalucía	25 y más años	2015T2	37,49
Mujeres	01 Andalucía	25 y más años	2015T1	35,20
Mujeres	01 Andalucía	25 y más años	2014T4	35,33
Mujeres	01 Andalucía	25 y más años	2014T3	34,15
Mujeres	01 Andalucía	25 y más años	2014T2	35,34
Mujeres	01 Andalucía	25 y más años	2014T1	35,33
Mujeres	01 Andalucía	25 y más años	2013T4	34,32
Mujeres	01 Andalucía	25 y más años	2013T3	34,63
Mujeres	01 Andalucía	25 y más años	2013T2	35,99
Mujeres	01 Andalucía	25 y más años	2013T1	34,85
Mujeres	01 Andalucía	25 y más años	2012T4	35,36
Mujeres	01 Andalucía	25 y más años	2012T3	35,91
Mujeres	01 Andalucía	25 y más años	2012T2	36,45
Mujeres	01 Andalucía	25 y más años	2012T1	36,19
Mujeres	01 Andalucía	25 y más años	2011T4	36,10
Mujeres	01 Andalucía	25 y más años	2011T3	35,76
Mujeres	01 Andalucía	25 y más años	2011T2	36,71
Mujeres	01 Andalucía	25 y más años	2011T1	36,90
Mujeres	01 Andalucía	25 y más años	2010T4	37,22
Mujeres	01 Andalucía	25 y más años	2010T3	36,41
Mujeres	01 Andalucía	25 y más años	2010T2	37,71
Mujeres	01 Andalucía	25 y más años	2010T1	38,24
Mujeres	01 Andalucía	25 y más años	2009T4	37,59
Mujeres	01 Andalucía	25 y más años	2009T3	36,51
Mujeres	01 Andalucía	25 y más años	2009T2	37,35
Mujeres	01 Andalucía	25 y más años	2009T1	37,99
Mujeres	01 Andalucía	25 y más años	2008T4	37,67
Mujeres	01 Andalucía	25 y más años	2008T3	37,12
Mujeres	01 Andalucía	25 y más años	2008T2	38,06
Mujeres	01 Andalucía	25 y más años	2008T1	38,46
Mujeres	01 Andalucía	25 y más años	2007T4	37,88
Mujeres	01 Andalucía	25 y más años	2007T3	37,03
Mujeres	01 Andalucía	25 y más años	2007T2	38,14
Mujeres	01 Andalucía	25 y más años	2007T1	38,23
Mujeres	01 Andalucía	25 y más años	2006T4	36,61
Mujeres	01 Andalucía	25 y más años	2006T3	36,00
Mujeres	01 Andalucía	25 y más años	2006T2	36,36
Mujeres	01 Andalucía	25 y más años	2006T1	35,99
Mujeres	01 Andalucía	25 y más años	2005T4	35,15
Mujeres	01 Andalucía	25 y más años	2005T3	33,77
Mujeres	01 Andalucía	25 y más años	2005T2	35,17
Mujeres	01 Andalucía	25 y más años	2005T1	34,28
Mujeres	01 Andalucía	25 y más años	2004T4	33,22
Mujeres	01 Andalucía	25 y más años	2004T3	31,61
Mujeres	01 Andalucía	25 y más años	2004T2	31,68
Mujeres	01 Andalucía	25 y más años	2004T1	31,80
Mujeres	01 Andalucía	25 y más años	2003T4	31,58
Mujeres	01 Andalucía	25 y más años	2003T3	30,16
Mujeres	01 Andalucía	25 y más años	2003T2	30,57
Mujeres	01 Andalucía	25 y más años	2003T1	30,02
Mujeres	01 Andalucía	25 y más años	2002T4	28,82
Mujeres	01 Andalucía	25 y más años	2002T3	28,12
Mujeres	01 Andalucía	25 y más años	2002T2	29,39
Mujeres	01 Andalucía	25 y más años	2002T1	29,31
Mujeres	01 Andalucía	De 16 a 19 años	2021T4	3,79
Mujeres	01 Andalucía	De 16 a 19 años	2021T3	4,48
Mujeres	01 Andalucía	De 16 a 19 años	2021T2	2,86
Mujeres	01 Andalucía	De 16 a 19 años	2021T1	2,68
Mujeres	01 Andalucía	De 16 a 19 años	2020T4	1,44
Mujeres	01 Andalucía	De 16 a 19 años	2020T3	2,88
Mujeres	01 Andalucía	De 16 a 19 años	2020T2	2,94
Mujeres	01 Andalucía	De 16 a 19 años	2020T1	4,05
Mujeres	01 Andalucía	De 16 a 19 años	2019T4	4,64
Mujeres	01 Andalucía	De 16 a 19 años	2019T3	5,99
Mujeres	01 Andalucía	De 16 a 19 años	2019T2	5,50
Mujeres	01 Andalucía	De 16 a 19 años	2019T1	2,91
Mujeres	01 Andalucía	De 16 a 19 años	2018T4	5,18
Mujeres	01 Andalucía	De 16 a 19 años	2018T3	5,64
Mujeres	01 Andalucía	De 16 a 19 años	2018T2	5,31
Mujeres	01 Andalucía	De 16 a 19 años	2018T1	2,66
Mujeres	01 Andalucía	De 16 a 19 años	2017T4	3,84
Mujeres	01 Andalucía	De 16 a 19 años	2017T3	5,98
Mujeres	01 Andalucía	De 16 a 19 años	2017T2	5,35
Mujeres	01 Andalucía	De 16 a 19 años	2017T1	2,67
Mujeres	01 Andalucía	De 16 a 19 años	2016T4	2,34
Mujeres	01 Andalucía	De 16 a 19 años	2016T3	2,71
Mujeres	01 Andalucía	De 16 a 19 años	2016T2	1,42
Mujeres	01 Andalucía	De 16 a 19 años	2016T1	2,13
Mujeres	01 Andalucía	De 16 a 19 años	2015T4	2,12
Mujeres	01 Andalucía	De 16 a 19 años	2015T3	2,50
Mujeres	01 Andalucía	De 16 a 19 años	2015T2	2,05
Mujeres	01 Andalucía	De 16 a 19 años	2015T1	2,49
Mujeres	01 Andalucía	De 16 a 19 años	2014T4	2,80
Mujeres	01 Andalucía	De 16 a 19 años	2014T3	4,56
Mujeres	01 Andalucía	De 16 a 19 años	2014T2	1,51
Mujeres	01 Andalucía	De 16 a 19 años	2014T1	2,93
Mujeres	01 Andalucía	De 16 a 19 años	2013T4	3,84
Mujeres	01 Andalucía	De 16 a 19 años	2013T3	3,04
Mujeres	01 Andalucía	De 16 a 19 años	2013T2	2,12
Mujeres	01 Andalucía	De 16 a 19 años	2013T1	2,68
Mujeres	01 Andalucía	De 16 a 19 años	2012T4	2,41
Mujeres	01 Andalucía	De 16 a 19 años	2012T3	3,10
Mujeres	01 Andalucía	De 16 a 19 años	2012T2	5,06
Mujeres	01 Andalucía	De 16 a 19 años	2012T1	3,41
Mujeres	01 Andalucía	De 16 a 19 años	2011T4	5,21
Mujeres	01 Andalucía	De 16 a 19 años	2011T3	5,87
Mujeres	01 Andalucía	De 16 a 19 años	2011T2	5,44
Mujeres	01 Andalucía	De 16 a 19 años	2011T1	3,86
Mujeres	01 Andalucía	De 16 a 19 años	2010T4	2,86
Mujeres	01 Andalucía	De 16 a 19 años	2010T3	3,18
Mujeres	01 Andalucía	De 16 a 19 años	2010T2	4,94
Mujeres	01 Andalucía	De 16 a 19 años	2010T1	7,05
Mujeres	01 Andalucía	De 16 a 19 años	2009T4	6,15
Mujeres	01 Andalucía	De 16 a 19 años	2009T3	8,48
Mujeres	01 Andalucía	De 16 a 19 años	2009T2	7,17
Mujeres	01 Andalucía	De 16 a 19 años	2009T1	7,20
Mujeres	01 Andalucía	De 16 a 19 años	2008T4	11,58
Mujeres	01 Andalucía	De 16 a 19 años	2008T3	13,16
Mujeres	01 Andalucía	De 16 a 19 años	2008T2	13,17
Mujeres	01 Andalucía	De 16 a 19 años	2008T1	13,29
Mujeres	01 Andalucía	De 16 a 19 años	2007T4	14,77
Mujeres	01 Andalucía	De 16 a 19 años	2007T3	16,32
Mujeres	01 Andalucía	De 16 a 19 años	2007T2	14,41
Mujeres	01 Andalucía	De 16 a 19 años	2007T1	12,70
Mujeres	01 Andalucía	De 16 a 19 años	2006T4	14,16
Mujeres	01 Andalucía	De 16 a 19 años	2006T3	14,14
Mujeres	01 Andalucía	De 16 a 19 años	2006T2	14,46
Mujeres	01 Andalucía	De 16 a 19 años	2006T1	13,14
Mujeres	01 Andalucía	De 16 a 19 años	2005T4	12,03
Mujeres	01 Andalucía	De 16 a 19 años	2005T3	16,82
Mujeres	01 Andalucía	De 16 a 19 años	2005T2	14,37
Mujeres	01 Andalucía	De 16 a 19 años	2005T1	12,31
Mujeres	01 Andalucía	De 16 a 19 años	2004T4	13,64
Mujeres	01 Andalucía	De 16 a 19 años	2004T3	13,22
Mujeres	01 Andalucía	De 16 a 19 años	2004T2	10,63
Mujeres	01 Andalucía	De 16 a 19 años	2004T1	10,47
Mujeres	01 Andalucía	De 16 a 19 años	2003T4	10,30
Mujeres	01 Andalucía	De 16 a 19 años	2003T3	11,05
Mujeres	01 Andalucía	De 16 a 19 años	2003T2	11,88
Mujeres	01 Andalucía	De 16 a 19 años	2003T1	11,08
Mujeres	01 Andalucía	De 16 a 19 años	2002T4	9,93
Mujeres	01 Andalucía	De 16 a 19 años	2002T3	11,11
Mujeres	01 Andalucía	De 16 a 19 años	2002T2	11,84
Mujeres	01 Andalucía	De 16 a 19 años	2002T1	12,45
Mujeres	01 Andalucía	De 20 a 24 años	2021T4	28,42
Mujeres	01 Andalucía	De 20 a 24 años	2021T3	31,90
Mujeres	01 Andalucía	De 20 a 24 años	2021T2	25,07
Mujeres	01 Andalucía	De 20 a 24 años	2021T1	18,97
Mujeres	01 Andalucía	De 20 a 24 años	2020T4	20,89
Mujeres	01 Andalucía	De 20 a 24 años	2020T3	22,78
Mujeres	01 Andalucía	De 20 a 24 años	2020T2	18,47
Mujeres	01 Andalucía	De 20 a 24 años	2020T1	25,42
Mujeres	01 Andalucía	De 20 a 24 años	2019T4	28,18
Mujeres	01 Andalucía	De 20 a 24 años	2019T3	25,96
Mujeres	01 Andalucía	De 20 a 24 años	2019T2	27,26
Mujeres	01 Andalucía	De 20 a 24 años	2019T1	28,20
Mujeres	01 Andalucía	De 20 a 24 años	2018T4	28,12
Mujeres	01 Andalucía	De 20 a 24 años	2018T3	28,10
Mujeres	01 Andalucía	De 20 a 24 años	2018T2	25,97
Mujeres	01 Andalucía	De 20 a 24 años	2018T1	24,28
Mujeres	01 Andalucía	De 20 a 24 años	2017T4	26,95
Mujeres	01 Andalucía	De 20 a 24 años	2017T3	30,12
Mujeres	01 Andalucía	De 20 a 24 años	2017T2	25,80
Mujeres	01 Andalucía	De 20 a 24 años	2017T1	21,93
Mujeres	01 Andalucía	De 20 a 24 años	2016T4	18,76
Mujeres	01 Andalucía	De 20 a 24 años	2016T3	24,84
Mujeres	01 Andalucía	De 20 a 24 años	2016T2	22,35
Mujeres	01 Andalucía	De 20 a 24 años	2016T1	19,83
Mujeres	01 Andalucía	De 20 a 24 años	2015T4	22,82
Mujeres	01 Andalucía	De 20 a 24 años	2015T3	25,11
Mujeres	01 Andalucía	De 20 a 24 años	2015T2	24,79
Mujeres	01 Andalucía	De 20 a 24 años	2015T1	25,17
Mujeres	01 Andalucía	De 20 a 24 años	2014T4	24,65
Mujeres	01 Andalucía	De 20 a 24 años	2014T3	22,25
Mujeres	01 Andalucía	De 20 a 24 años	2014T2	21,66
Mujeres	01 Andalucía	De 20 a 24 años	2014T1	21,40
Mujeres	01 Andalucía	De 20 a 24 años	2013T4	20,95
Mujeres	01 Andalucía	De 20 a 24 años	2013T3	17,51
Mujeres	01 Andalucía	De 20 a 24 años	2013T2	19,89
Mujeres	01 Andalucía	De 20 a 24 años	2013T1	22,82
Mujeres	01 Andalucía	De 20 a 24 años	2012T4	24,02
Mujeres	01 Andalucía	De 20 a 24 años	2012T3	26,33
Mujeres	01 Andalucía	De 20 a 24 años	2012T2	25,33
Mujeres	01 Andalucía	De 20 a 24 años	2012T1	27,73
Mujeres	01 Andalucía	De 20 a 24 años	2011T4	30,70
Mujeres	01 Andalucía	De 20 a 24 años	2011T3	33,27
Mujeres	01 Andalucía	De 20 a 24 años	2011T2	30,32
Mujeres	01 Andalucía	De 20 a 24 años	2011T1	33,20
Mujeres	01 Andalucía	De 20 a 24 años	2010T4	35,33
Mujeres	01 Andalucía	De 20 a 24 años	2010T3	35,46
Mujeres	01 Andalucía	De 20 a 24 años	2010T2	35,39
Mujeres	01 Andalucía	De 20 a 24 años	2010T1	37,12
Mujeres	01 Andalucía	De 20 a 24 años	2009T4	38,30
Mujeres	01 Andalucía	De 20 a 24 años	2009T3	38,77
Mujeres	01 Andalucía	De 20 a 24 años	2009T2	37,74
Mujeres	01 Andalucía	De 20 a 24 años	2009T1	36,27
Mujeres	01 Andalucía	De 20 a 24 años	2008T4	42,43
Mujeres	01 Andalucía	De 20 a 24 años	2008T3	47,90
Mujeres	01 Andalucía	De 20 a 24 años	2008T2	49,13
Mujeres	01 Andalucía	De 20 a 24 años	2008T1	47,57
Mujeres	01 Andalucía	De 20 a 24 años	2007T4	49,66
Mujeres	01 Andalucía	De 20 a 24 años	2007T3	49,32
Mujeres	01 Andalucía	De 20 a 24 años	2007T2	47,07
Mujeres	01 Andalucía	De 20 a 24 años	2007T1	45,79
Mujeres	01 Andalucía	De 20 a 24 años	2006T4	46,58
Mujeres	01 Andalucía	De 20 a 24 años	2006T3	46,14
Mujeres	01 Andalucía	De 20 a 24 años	2006T2	48,24
Mujeres	01 Andalucía	De 20 a 24 años	2006T1	46,72
Mujeres	01 Andalucía	De 20 a 24 años	2005T4	43,18
Mujeres	01 Andalucía	De 20 a 24 años	2005T3	44,97
Mujeres	01 Andalucía	De 20 a 24 años	2005T2	40,92
Mujeres	01 Andalucía	De 20 a 24 años	2005T1	41,19
Mujeres	01 Andalucía	De 20 a 24 años	2004T4	39,04
Mujeres	01 Andalucía	De 20 a 24 años	2004T3	38,98
Mujeres	01 Andalucía	De 20 a 24 años	2004T2	37,37
Mujeres	01 Andalucía	De 20 a 24 años	2004T1	37,80
Mujeres	01 Andalucía	De 20 a 24 años	2003T4	36,36
Mujeres	01 Andalucía	De 20 a 24 años	2003T3	36,49
Mujeres	01 Andalucía	De 20 a 24 años	2003T2	36,56
Mujeres	01 Andalucía	De 20 a 24 años	2003T1	35,79
Mujeres	01 Andalucía	De 20 a 24 años	2002T4	34,78
Mujeres	01 Andalucía	De 20 a 24 años	2002T3	34,58
Mujeres	01 Andalucía	De 20 a 24 años	2002T2	35,79
Mujeres	01 Andalucía	De 20 a 24 años	2002T1	33,78
Mujeres	01 Andalucía	De 25 a 54 años	2021T4	62,63
Mujeres	01 Andalucía	De 25 a 54 años	2021T3	59,38
Mujeres	01 Andalucía	De 25 a 54 años	2021T2	59,54
Mujeres	01 Andalucía	De 25 a 54 años	2021T1	57,24
Mujeres	01 Andalucía	De 25 a 54 años	2020T4	57,47
Mujeres	01 Andalucía	De 25 a 54 años	2020T3	55,00
Mujeres	01 Andalucía	De 25 a 54 años	2020T2	53,84
Mujeres	01 Andalucía	De 25 a 54 años	2020T1	58,08
Mujeres	01 Andalucía	De 25 a 54 años	2019T4	59,08
Mujeres	01 Andalucía	De 25 a 54 años	2019T3	57,62
Mujeres	01 Andalucía	De 25 a 54 años	2019T2	58,69
Mujeres	01 Andalucía	De 25 a 54 años	2019T1	58,25
Mujeres	01 Andalucía	De 25 a 54 años	2018T4	56,97
Mujeres	01 Andalucía	De 25 a 54 años	2018T3	56,17
Mujeres	01 Andalucía	De 25 a 54 años	2018T2	57,21
Mujeres	01 Andalucía	De 25 a 54 años	2018T1	56,25
Mujeres	01 Andalucía	De 25 a 54 años	2017T4	56,37
Mujeres	01 Andalucía	De 25 a 54 años	2017T3	55,26
Mujeres	01 Andalucía	De 25 a 54 años	2017T2	56,93
Mujeres	01 Andalucía	De 25 a 54 años	2017T1	54,87
Mujeres	01 Andalucía	De 25 a 54 años	2016T4	53,76
Mujeres	01 Andalucía	De 25 a 54 años	2016T3	52,81
Mujeres	01 Andalucía	De 25 a 54 años	2016T2	53,98
Mujeres	01 Andalucía	De 25 a 54 años	2016T1	53,07
Mujeres	01 Andalucía	De 25 a 54 años	2015T4	53,41
Mujeres	01 Andalucía	De 25 a 54 años	2015T3	52,27
Mujeres	01 Andalucía	De 25 a 54 años	2015T2	53,90
Mujeres	01 Andalucía	De 25 a 54 años	2015T1	50,68
Mujeres	01 Andalucía	De 25 a 54 años	2014T4	50,91
Mujeres	01 Andalucía	De 25 a 54 años	2014T3	49,10
Mujeres	01 Andalucía	De 25 a 54 años	2014T2	51,04
Mujeres	01 Andalucía	De 25 a 54 años	2014T1	50,62
Mujeres	01 Andalucía	De 25 a 54 años	2013T4	49,14
Mujeres	01 Andalucía	De 25 a 54 años	2013T3	49,55
Mujeres	01 Andalucía	De 25 a 54 años	2013T2	51,71
Mujeres	01 Andalucía	De 25 a 54 años	2013T1	49,98
Mujeres	01 Andalucía	De 25 a 54 años	2012T4	50,62
Mujeres	01 Andalucía	De 25 a 54 años	2012T3	51,48
Mujeres	01 Andalucía	De 25 a 54 años	2012T2	52,37
Mujeres	01 Andalucía	De 25 a 54 años	2012T1	51,59
Mujeres	01 Andalucía	De 25 a 54 años	2011T4	51,15
Mujeres	01 Andalucía	De 25 a 54 años	2011T3	50,78
Mujeres	01 Andalucía	De 25 a 54 años	2011T2	52,31
Mujeres	01 Andalucía	De 25 a 54 años	2011T1	52,63
Mujeres	01 Andalucía	De 25 a 54 años	2010T4	53,54
Mujeres	01 Andalucía	De 25 a 54 años	2010T3	52,26
Mujeres	01 Andalucía	De 25 a 54 años	2010T2	54,10
Mujeres	01 Andalucía	De 25 a 54 años	2010T1	54,55
Mujeres	01 Andalucía	De 25 a 54 años	2009T4	53,77
Mujeres	01 Andalucía	De 25 a 54 años	2009T3	52,52
Mujeres	01 Andalucía	De 25 a 54 años	2009T2	53,35
Mujeres	01 Andalucía	De 25 a 54 años	2009T1	54,47
Mujeres	01 Andalucía	De 25 a 54 años	2008T4	54,42
Mujeres	01 Andalucía	De 25 a 54 años	2008T3	53,81
Mujeres	01 Andalucía	De 25 a 54 años	2008T2	54,93
Mujeres	01 Andalucía	De 25 a 54 años	2008T1	55,74
Mujeres	01 Andalucía	De 25 a 54 años	2007T4	54,69
Mujeres	01 Andalucía	De 25 a 54 años	2007T3	53,66
Mujeres	01 Andalucía	De 25 a 54 años	2007T2	55,25
Mujeres	01 Andalucía	De 25 a 54 años	2007T1	55,45
Mujeres	01 Andalucía	De 25 a 54 años	2006T4	53,31
Mujeres	01 Andalucía	De 25 a 54 años	2006T3	52,68
Mujeres	01 Andalucía	De 25 a 54 años	2006T2	52,78
Mujeres	01 Andalucía	De 25 a 54 años	2006T1	51,78
Mujeres	01 Andalucía	De 25 a 54 años	2005T4	50,95
Mujeres	01 Andalucía	De 25 a 54 años	2005T3	48,89
Mujeres	01 Andalucía	De 25 a 54 años	2005T2	50,87
Mujeres	01 Andalucía	De 25 a 54 años	2005T1	49,32
Mujeres	01 Andalucía	De 25 a 54 años	2004T4	48,43
Mujeres	01 Andalucía	De 25 a 54 años	2004T3	46,00
Mujeres	01 Andalucía	De 25 a 54 años	2004T2	46,38
Mujeres	01 Andalucía	De 25 a 54 años	2004T1	45,94
Mujeres	01 Andalucía	De 25 a 54 años	2003T4	46,09
Mujeres	01 Andalucía	De 25 a 54 años	2003T3	44,15
Mujeres	01 Andalucía	De 25 a 54 años	2003T2	44,81
Mujeres	01 Andalucía	De 25 a 54 años	2003T1	44,04
Mujeres	01 Andalucía	De 25 a 54 años	2002T4	42,50
Mujeres	01 Andalucía	De 25 a 54 años	2002T3	41,51
Mujeres	01 Andalucía	De 25 a 54 años	2002T2	43,29
Mujeres	01 Andalucía	De 25 a 54 años	2002T1	42,96
Mujeres	01 Andalucía	55 y más años	2021T4	17,18
Mujeres	01 Andalucía	55 y más años	2021T3	16,40
Mujeres	01 Andalucía	55 y más años	2021T2	16,94
Mujeres	01 Andalucía	55 y más años	2021T1	16,35
