Sexo	Comunidades y Ciudades Autónomas	Edad	Periodo	Total
Mujeres	07 Castilla y León	Total	2016T4	49,09
Mujeres	07 Castilla y León	Total	2016T3	49,16
Mujeres	07 Castilla y León	Total	2016T2	48,87
Mujeres	07 Castilla y León	Total	2016T1	48,90
Mujeres	07 Castilla y León	Total	2015T4	49,00
Mujeres	07 Castilla y León	Total	2015T3	48,30
Mujeres	07 Castilla y León	Total	2015T2	48,92
Mujeres	07 Castilla y León	Total	2015T1	48,24
Mujeres	07 Castilla y León	Total	2014T4	48,72
Mujeres	07 Castilla y León	Total	2014T3	48,62
Mujeres	07 Castilla y León	Total	2014T2	48,87
Mujeres	07 Castilla y León	Total	2014T1	48,92
Mujeres	07 Castilla y León	Total	2013T4	48,76
Mujeres	07 Castilla y León	Total	2013T3	48,66
Mujeres	07 Castilla y León	Total	2013T2	48,80
Mujeres	07 Castilla y León	Total	2013T1	48,94
Mujeres	07 Castilla y León	Total	2012T4	47,92
Mujeres	07 Castilla y León	Total	2012T3	48,35
Mujeres	07 Castilla y León	Total	2012T2	48,18
Mujeres	07 Castilla y León	Total	2012T1	47,78
Mujeres	07 Castilla y León	Total	2011T4	47,76
Mujeres	07 Castilla y León	Total	2011T3	48,26
Mujeres	07 Castilla y León	Total	2011T2	47,96
Mujeres	07 Castilla y León	Total	2011T1	47,79
Mujeres	07 Castilla y León	Total	2010T4	47,52
Mujeres	07 Castilla y León	Total	2010T3	47,87
Mujeres	07 Castilla y León	Total	2010T2	47,44
Mujeres	07 Castilla y León	Total	2010T1	46,02
Mujeres	07 Castilla y León	Total	2009T4	46,14
Mujeres	07 Castilla y León	Total	2009T3	45,97
Mujeres	07 Castilla y León	Total	2009T2	46,20
Mujeres	07 Castilla y León	Total	2009T1	45,76
Mujeres	07 Castilla y León	Total	2008T4	46,08
Mujeres	07 Castilla y León	Total	2008T3	45,81
Mujeres	07 Castilla y León	Total	2008T2	44,56
Mujeres	07 Castilla y León	Total	2008T1	44,73
Mujeres	07 Castilla y León	Total	2007T4	44,23
Mujeres	07 Castilla y León	Total	2007T3	44,01
Mujeres	07 Castilla y León	Total	2007T2	43,53
Mujeres	07 Castilla y León	Total	2007T1	43,22
Mujeres	07 Castilla y León	Total	2006T4	43,71
Mujeres	07 Castilla y León	Total	2006T3	43,42
Mujeres	07 Castilla y León	Total	2006T2	42,38
Mujeres	07 Castilla y León	Total	2006T1	42,00
Mujeres	07 Castilla y León	Total	2005T4	42,30
Mujeres	07 Castilla y León	Total	2005T3	42,08
Mujeres	07 Castilla y León	Total	2005T2	41,09
Mujeres	07 Castilla y León	Total	2005T1	40,67
Mujeres	07 Castilla y León	Total	2004T4	39,88
Mujeres	07 Castilla y León	Total	2004T3	39,77
Mujeres	07 Castilla y León	Total	2004T2	38,82
Mujeres	07 Castilla y León	Total	2004T1	38,20
Mujeres	07 Castilla y León	Total	2003T4	38,65
Mujeres	07 Castilla y León	Total	2003T3	38,62
Mujeres	07 Castilla y León	Total	2003T2	38,48
Mujeres	07 Castilla y León	Total	2003T1	37,81
Mujeres	07 Castilla y León	Total	2002T4	37,22
Mujeres	07 Castilla y León	Total	2002T3	37,48
Mujeres	07 Castilla y León	Total	2002T2	36,71
Mujeres	07 Castilla y León	Total	2002T1	35,80
Mujeres	07 Castilla y León	Menores de 25 años	2021T4	29,93
Mujeres	07 Castilla y León	Menores de 25 años	2021T3	30,89
Mujeres	07 Castilla y León	Menores de 25 años	2021T2	26,35
Mujeres	07 Castilla y León	Menores de 25 años	2021T1	25,40
Mujeres	07 Castilla y León	Menores de 25 años	2020T4	28,18
Mujeres	07 Castilla y León	Menores de 25 años	2020T3	33,62
Mujeres	07 Castilla y León	Menores de 25 años	2020T2	25,01
Mujeres	07 Castilla y León	Menores de 25 años	2020T1	29,51
Mujeres	07 Castilla y León	Menores de 25 años	2019T4	29,06
Mujeres	07 Castilla y León	Menores de 25 años	2019T3	33,50
Mujeres	07 Castilla y León	Menores de 25 años	2019T2	29,15
Mujeres	07 Castilla y León	Menores de 25 años	2019T1	25,93
Mujeres	07 Castilla y León	Menores de 25 años	2018T4	27,95
Mujeres	07 Castilla y León	Menores de 25 años	2018T3	31,91
Mujeres	07 Castilla y León	Menores de 25 años	2018T2	29,46
Mujeres	07 Castilla y León	Menores de 25 años	2018T1	27,34
Mujeres	07 Castilla y León	Menores de 25 años	2017T4	26,95
Mujeres	07 Castilla y León	Menores de 25 años	2017T3	31,19
Mujeres	07 Castilla y León	Menores de 25 años	2017T2	31,60
Mujeres	07 Castilla y León	Menores de 25 años	2017T1	26,19
Mujeres	07 Castilla y León	Menores de 25 años	2016T4	29,16
Mujeres	07 Castilla y León	Menores de 25 años	2016T3	30,51
Mujeres	07 Castilla y León	Menores de 25 años	2016T2	31,41
Mujeres	07 Castilla y León	Menores de 25 años	2016T1	31,63
Mujeres	07 Castilla y León	Menores de 25 años	2015T4	30,56
Mujeres	07 Castilla y León	Menores de 25 años	2015T3	34,33
Mujeres	07 Castilla y León	Menores de 25 años	2015T2	28,64
Mujeres	07 Castilla y León	Menores de 25 años	2015T1	28,16
Mujeres	07 Castilla y León	Menores de 25 años	2014T4	30,52
Mujeres	07 Castilla y León	Menores de 25 años	2014T3	29,90
Mujeres	07 Castilla y León	Menores de 25 años	2014T2	27,04
Mujeres	07 Castilla y León	Menores de 25 años	2014T1	28,88
Mujeres	07 Castilla y León	Menores de 25 años	2013T4	29,46
Mujeres	07 Castilla y León	Menores de 25 años	2013T3	31,39
Mujeres	07 Castilla y León	Menores de 25 años	2013T2	33,13
Mujeres	07 Castilla y León	Menores de 25 años	2013T1	31,82
Mujeres	07 Castilla y León	Menores de 25 años	2012T4	32,47
Mujeres	07 Castilla y León	Menores de 25 años	2012T3	35,13
Mujeres	07 Castilla y León	Menores de 25 años	2012T2	36,30
Mujeres	07 Castilla y León	Menores de 25 años	2012T1	35,54
Mujeres	07 Castilla y León	Menores de 25 años	2011T4	36,96
Mujeres	07 Castilla y León	Menores de 25 años	2011T3	42,07
Mujeres	07 Castilla y León	Menores de 25 años	2011T2	39,31
Mujeres	07 Castilla y León	Menores de 25 años	2011T1	37,31
Mujeres	07 Castilla y León	Menores de 25 años	2010T4	42,09
Mujeres	07 Castilla y León	Menores de 25 años	2010T3	44,33
Mujeres	07 Castilla y León	Menores de 25 años	2010T2	39,03
Mujeres	07 Castilla y León	Menores de 25 años	2010T1	33,04
Mujeres	07 Castilla y León	Menores de 25 años	2009T4	36,00
Mujeres	07 Castilla y León	Menores de 25 años	2009T3	43,26
Mujeres	07 Castilla y León	Menores de 25 años	2009T2	41,13
Mujeres	07 Castilla y León	Menores de 25 años	2009T1	40,10
Mujeres	07 Castilla y León	Menores de 25 años	2008T4	43,78
Mujeres	07 Castilla y León	Menores de 25 años	2008T3	43,70
Mujeres	07 Castilla y León	Menores de 25 años	2008T2	38,35
Mujeres	07 Castilla y León	Menores de 25 años	2008T1	36,57
Mujeres	07 Castilla y León	Menores de 25 años	2007T4	36,04
Mujeres	07 Castilla y León	Menores de 25 años	2007T3	42,84
Mujeres	07 Castilla y León	Menores de 25 años	2007T2	35,97
Mujeres	07 Castilla y León	Menores de 25 años	2007T1	36,88
Mujeres	07 Castilla y León	Menores de 25 años	2006T4	39,74
Mujeres	07 Castilla y León	Menores de 25 años	2006T3	44,96
Mujeres	07 Castilla y León	Menores de 25 años	2006T2	39,40
Mujeres	07 Castilla y León	Menores de 25 años	2006T1	36,86
Mujeres	07 Castilla y León	Menores de 25 años	2005T4	40,64
Mujeres	07 Castilla y León	Menores de 25 años	2005T3	45,94
Mujeres	07 Castilla y León	Menores de 25 años	2005T2	39,97
Mujeres	07 Castilla y León	Menores de 25 años	2005T1	42,34
Mujeres	07 Castilla y León	Menores de 25 años	2004T4	36,64
Mujeres	07 Castilla y León	Menores de 25 años	2004T3	38,74
Mujeres	07 Castilla y León	Menores de 25 años	2004T2	35,01
Mujeres	07 Castilla y León	Menores de 25 años	2004T1	33,90
Mujeres	07 Castilla y León	Menores de 25 años	2003T4	34,03
Mujeres	07 Castilla y León	Menores de 25 años	2003T3	34,86
Mujeres	07 Castilla y León	Menores de 25 años	2003T2	33,19
Mujeres	07 Castilla y León	Menores de 25 años	2003T1	34,15
Mujeres	07 Castilla y León	Menores de 25 años	2002T4	34,45
Mujeres	07 Castilla y León	Menores de 25 años	2002T3	36,32
Mujeres	07 Castilla y León	Menores de 25 años	2002T2	33,71
Mujeres	07 Castilla y León	Menores de 25 años	2002T1	32,66
Mujeres	07 Castilla y León	25 y más años	2021T4	51,34
Mujeres	07 Castilla y León	25 y más años	2021T3	51,42
Mujeres	07 Castilla y León	25 y más años	2021T2	51,16
Mujeres	07 Castilla y León	25 y más años	2021T1	50,55
Mujeres	07 Castilla y León	25 y más años	2020T4	51,25
Mujeres	07 Castilla y León	25 y más años	2020T3	50,57
Mujeres	07 Castilla y León	25 y más años	2020T2	47,87
Mujeres	07 Castilla y León	25 y más años	2020T1	51,46
Mujeres	07 Castilla y León	25 y más años	2019T4	51,91
Mujeres	07 Castilla y León	25 y más años	2019T3	51,09
Mujeres	07 Castilla y León	25 y más años	2019T2	50,76
Mujeres	07 Castilla y León	25 y más años	2019T1	50,05
Mujeres	07 Castilla y León	25 y más años	2018T4	50,64
Mujeres	07 Castilla y León	25 y más años	2018T3	50,15
Mujeres	07 Castilla y León	25 y más años	2018T2	50,70
Mujeres	07 Castilla y León	25 y más años	2018T1	50,56
Mujeres	07 Castilla y León	25 y más años	2017T4	50,83
Mujeres	07 Castilla y León	25 y más años	2017T3	51,03
Mujeres	07 Castilla y León	25 y más años	2017T2	50,96
Mujeres	07 Castilla y León	25 y más años	2017T1	50,83
Mujeres	07 Castilla y León	25 y más años	2016T4	50,95
Mujeres	07 Castilla y León	25 y más años	2016T3	50,91
Mujeres	07 Castilla y León	25 y más años	2016T2	50,51
Mujeres	07 Castilla y León	25 y más años	2016T1	50,53
Mujeres	07 Castilla y León	25 y más años	2015T4	50,74
Mujeres	07 Castilla y León	25 y más años	2015T3	49,63
Mujeres	07 Castilla y León	25 y más años	2015T2	50,86
Mujeres	07 Castilla y León	25 y más años	2015T1	50,17
Mujeres	07 Castilla y León	25 y más años	2014T4	50,47
Mujeres	07 Castilla y León	25 y más años	2014T3	50,43
Mujeres	07 Castilla y León	25 y más años	2014T2	51,00
Mujeres	07 Castilla y León	25 y más años	2014T1	50,88
Mujeres	07 Castilla y León	25 y más años	2013T4	50,66
Mujeres	07 Castilla y León	25 y más años	2013T3	50,36
Mujeres	07 Castilla y León	25 y más años	2013T2	50,37
Mujeres	07 Castilla y León	25 y más años	2013T1	50,66
Mujeres	07 Castilla y León	25 y más años	2012T4	49,48
Mujeres	07 Castilla y León	25 y más años	2012T3	49,69
Mujeres	07 Castilla y León	25 y más años	2012T2	49,39
Mujeres	07 Castilla y León	25 y más años	2012T1	49,04
Mujeres	07 Castilla y León	25 y más años	2011T4	48,88
Mujeres	07 Castilla y León	25 y más años	2011T3	48,90
Mujeres	07 Castilla y León	25 y más años	2011T2	48,87
Mujeres	07 Castilla y León	25 y más años	2011T1	48,90
Mujeres	07 Castilla y León	25 y más años	2010T4	48,10
Mujeres	07 Castilla y León	25 y más años	2010T3	48,26
Mujeres	07 Castilla y León	25 y más años	2010T2	48,35
Mujeres	07 Castilla y León	25 y más años	2010T1	47,45
Mujeres	07 Castilla y León	25 y más años	2009T4	47,26
Mujeres	07 Castilla y León	25 y más años	2009T3	46,27
Mujeres	07 Castilla y León	25 y más años	2009T2	46,78
Mujeres	07 Castilla y León	25 y más años	2009T1	46,41
Mujeres	07 Castilla y León	25 y más años	2008T4	46,34
Mujeres	07 Castilla y León	25 y más años	2008T3	46,05
Mujeres	07 Castilla y León	25 y más años	2008T2	45,29
Mujeres	07 Castilla y León	25 y más años	2008T1	45,68
Mujeres	07 Castilla y León	25 y más años	2007T4	45,19
Mujeres	07 Castilla y León	25 y más años	2007T3	44,15
Mujeres	07 Castilla y León	25 y más años	2007T2	44,44
Mujeres	07 Castilla y León	25 y más años	2007T1	43,99
Mujeres	07 Castilla y León	25 y más años	2006T4	44,20
Mujeres	07 Castilla y León	25 y más años	2006T3	43,23
Mujeres	07 Castilla y León	25 y más años	2006T2	42,75
Mujeres	07 Castilla y León	25 y más años	2006T1	42,64
Mujeres	07 Castilla y León	25 y más años	2005T4	42,50
Mujeres	07 Castilla y León	25 y más años	2005T3	41,59
Mujeres	07 Castilla y León	25 y más años	2005T2	41,24
Mujeres	07 Castilla y León	25 y más años	2005T1	40,46
Mujeres	07 Castilla y León	25 y más años	2004T4	40,31
Mujeres	07 Castilla y León	25 y más años	2004T3	39,91
Mujeres	07 Castilla y León	25 y más años	2004T2	39,32
Mujeres	07 Castilla y León	25 y más años	2004T1	38,78
Mujeres	07 Castilla y León	25 y más años	2003T4	39,27
Mujeres	07 Castilla y León	25 y más años	2003T3	39,13
Mujeres	07 Castilla y León	25 y más años	2003T2	39,22
Mujeres	07 Castilla y León	25 y más años	2003T1	38,32
Mujeres	07 Castilla y León	25 y más años	2002T4	37,61
Mujeres	07 Castilla y León	25 y más años	2002T3	37,65
Mujeres	07 Castilla y León	25 y más años	2002T2	37,15
Mujeres	07 Castilla y León	25 y más años	2002T1	36,26
Mujeres	07 Castilla y León	De 16 a 19 años	2021T4	7,32
Mujeres	07 Castilla y León	De 16 a 19 años	2021T3	9,70
Mujeres	07 Castilla y León	De 16 a 19 años	2021T2	7,88
Mujeres	07 Castilla y León	De 16 a 19 años	2021T1	4,36
Mujeres	07 Castilla y León	De 16 a 19 años	2020T4	5,13
Mujeres	07 Castilla y León	De 16 a 19 años	2020T3	11,94
Mujeres	07 Castilla y León	De 16 a 19 años	2020T2	7,40
Mujeres	07 Castilla y León	De 16 a 19 años	2020T1	10,40
Mujeres	07 Castilla y León	De 16 a 19 años	2019T4	10,02
Mujeres	07 Castilla y León	De 16 a 19 años	2019T3	13,40
Mujeres	07 Castilla y León	De 16 a 19 años	2019T2	11,36
Mujeres	07 Castilla y León	De 16 a 19 años	2019T1	12,01
Mujeres	07 Castilla y León	De 16 a 19 años	2018T4	9,97
Mujeres	07 Castilla y León	De 16 a 19 años	2018T3	11,37
Mujeres	07 Castilla y León	De 16 a 19 años	2018T2	10,25
Mujeres	07 Castilla y León	De 16 a 19 años	2018T1	7,12
Mujeres	07 Castilla y León	De 16 a 19 años	2017T4	5,52
Mujeres	07 Castilla y León	De 16 a 19 años	2017T3	10,61
Mujeres	07 Castilla y León	De 16 a 19 años	2017T2	8,49
Mujeres	07 Castilla y León	De 16 a 19 años	2017T1	7,83
Mujeres	07 Castilla y León	De 16 a 19 años	2016T4	11,20
Mujeres	07 Castilla y León	De 16 a 19 años	2016T3	9,64
Mujeres	07 Castilla y León	De 16 a 19 años	2016T2	9,85
Mujeres	07 Castilla y León	De 16 a 19 años	2016T1	9,76
Mujeres	07 Castilla y León	De 16 a 19 años	2015T4	9,90
Mujeres	07 Castilla y León	De 16 a 19 años	2015T3	11,25
Mujeres	07 Castilla y León	De 16 a 19 años	2015T2	9,92
Mujeres	07 Castilla y León	De 16 a 19 años	2015T1	9,58
Mujeres	07 Castilla y León	De 16 a 19 años	2014T4	9,97
Mujeres	07 Castilla y León	De 16 a 19 años	2014T3	6,86
Mujeres	07 Castilla y León	De 16 a 19 años	2014T2	7,62
Mujeres	07 Castilla y León	De 16 a 19 años	2014T1	8,08
Mujeres	07 Castilla y León	De 16 a 19 años	2013T4	8,26
Mujeres	07 Castilla y León	De 16 a 19 años	2013T3	10,23
Mujeres	07 Castilla y León	De 16 a 19 años	2013T2	9,10
Mujeres	07 Castilla y León	De 16 a 19 años	2013T1	9,65
Mujeres	07 Castilla y León	De 16 a 19 años	2012T4	8,03
Mujeres	07 Castilla y León	De 16 a 19 años	2012T3	7,34
Mujeres	07 Castilla y León	De 16 a 19 años	2012T2	8,93
Mujeres	07 Castilla y León	De 16 a 19 años	2012T1	8,81
Mujeres	07 Castilla y León	De 16 a 19 años	2011T4	8,04
Mujeres	07 Castilla y León	De 16 a 19 años	2011T3	17,97
Mujeres	07 Castilla y León	De 16 a 19 años	2011T2	17,00
Mujeres	07 Castilla y León	De 16 a 19 años	2011T1	14,39
Mujeres	07 Castilla y León	De 16 a 19 años	2010T4	19,37
Mujeres	07 Castilla y León	De 16 a 19 años	2010T3	21,33
Mujeres	07 Castilla y León	De 16 a 19 años	2010T2	14,44
Mujeres	07 Castilla y León	De 16 a 19 años	2010T1	8,80
Mujeres	07 Castilla y León	De 16 a 19 años	2009T4	8,96
Mujeres	07 Castilla y León	De 16 a 19 años	2009T3	18,18
Mujeres	07 Castilla y León	De 16 a 19 años	2009T2	19,48
Mujeres	07 Castilla y León	De 16 a 19 años	2009T1	18,46
Mujeres	07 Castilla y León	De 16 a 19 años	2008T4	23,01
Mujeres	07 Castilla y León	De 16 a 19 años	2008T3	25,68
Mujeres	07 Castilla y León	De 16 a 19 años	2008T2	19,74
Mujeres	07 Castilla y León	De 16 a 19 años	2008T1	14,40
Mujeres	07 Castilla y León	De 16 a 19 años	2007T4	13,51
Mujeres	07 Castilla y León	De 16 a 19 años	2007T3	21,13
Mujeres	07 Castilla y León	De 16 a 19 años	2007T2	13,77
Mujeres	07 Castilla y León	De 16 a 19 años	2007T1	15,89
Mujeres	07 Castilla y León	De 16 a 19 años	2006T4	13,65
Mujeres	07 Castilla y León	De 16 a 19 años	2006T3	20,01
Mujeres	07 Castilla y León	De 16 a 19 años	2006T2	17,25
Mujeres	07 Castilla y León	De 16 a 19 años	2006T1	13,44
Mujeres	07 Castilla y León	De 16 a 19 años	2005T4	17,36
Mujeres	07 Castilla y León	De 16 a 19 años	2005T3	21,76
Mujeres	07 Castilla y León	De 16 a 19 años	2005T2	16,46
Mujeres	07 Castilla y León	De 16 a 19 años	2005T1	16,17
Mujeres	07 Castilla y León	De 16 a 19 años	2004T4	13,79
Mujeres	07 Castilla y León	De 16 a 19 años	2004T3	15,63
Mujeres	07 Castilla y León	De 16 a 19 años	2004T2	13,73
Mujeres	07 Castilla y León	De 16 a 19 años	2004T1	10,81
Mujeres	07 Castilla y León	De 16 a 19 años	2003T4	11,11
Mujeres	07 Castilla y León	De 16 a 19 años	2003T3	10,22
Mujeres	07 Castilla y León	De 16 a 19 años	2003T2	11,22
Mujeres	07 Castilla y León	De 16 a 19 años	2003T1	9,32
Mujeres	07 Castilla y León	De 16 a 19 años	2002T4	10,45
Mujeres	07 Castilla y León	De 16 a 19 años	2002T3	14,21
Mujeres	07 Castilla y León	De 16 a 19 años	2002T2	11,07
Mujeres	07 Castilla y León	De 16 a 19 años	2002T1	10,56
Mujeres	07 Castilla y León	De 20 a 24 años	2021T4	47,46
Mujeres	07 Castilla y León	De 20 a 24 años	2021T3	47,31
Mujeres	07 Castilla y León	De 20 a 24 años	2021T2	41,71
Mujeres	07 Castilla y León	De 20 a 24 años	2021T1	42,11
Mujeres	07 Castilla y León	De 20 a 24 años	2020T4	46,58
Mujeres	07 Castilla y León	De 20 a 24 años	2020T3	50,90
Mujeres	07 Castilla y León	De 20 a 24 años	2020T2	39,06
Mujeres	07 Castilla y León	De 20 a 24 años	2020T1	44,75
Mujeres	07 Castilla y León	De 20 a 24 años	2019T4	44,22
Mujeres	07 Castilla y León	De 20 a 24 años	2019T3	49,50
Mujeres	07 Castilla y León	De 20 a 24 años	2019T2	43,29
Mujeres	07 Castilla y León	De 20 a 24 años	2019T1	36,99
Mujeres	07 Castilla y León	De 20 a 24 años	2018T4	42,20
Mujeres	07 Castilla y León	De 20 a 24 años	2018T3	48,13
Mujeres	07 Castilla y León	De 20 a 24 años	2018T2	44,55
Mujeres	07 Castilla y León	De 20 a 24 años	2018T1	43,14
Mujeres	07 Castilla y León	De 20 a 24 años	2017T4	43,65
Mujeres	07 Castilla y León	De 20 a 24 años	2017T3	47,20
Mujeres	07 Castilla y León	De 20 a 24 años	2017T2	49,52
Mujeres	07 Castilla y León	De 20 a 24 años	2017T1	40,36
Mujeres	07 Castilla y León	De 20 a 24 años	2016T4	42,95
Mujeres	07 Castilla y León	De 20 a 24 años	2016T3	46,45
Mujeres	07 Castilla y León	De 20 a 24 años	2016T2	47,79
Mujeres	07 Castilla y León	De 20 a 24 años	2016T1	48,15
Mujeres	07 Castilla y León	De 20 a 24 años	2015T4	46,03
Mujeres	07 Castilla y León	De 20 a 24 años	2015T3	51,39
Mujeres	07 Castilla y León	De 20 a 24 años	2015T2	42,36
Mujeres	07 Castilla y León	De 20 a 24 años	2015T1	41,75
Mujeres	07 Castilla y León	De 20 a 24 años	2014T4	45,45
Mujeres	07 Castilla y León	De 20 a 24 años	2014T3	46,49
Mujeres	07 Castilla y León	De 20 a 24 años	2014T2	40,91
Mujeres	07 Castilla y León	De 20 a 24 años	2014T1	43,66
Mujeres	07 Castilla y León	De 20 a 24 años	2013T4	44,41
Mujeres	07 Castilla y León	De 20 a 24 años	2013T3	46,25
Mujeres	07 Castilla y León	De 20 a 24 años	2013T2	49,92
Mujeres	07 Castilla y León	De 20 a 24 años	2013T1	47,24
Mujeres	07 Castilla y León	De 20 a 24 años	2012T4	49,43
Mujeres	07 Castilla y León	De 20 a 24 años	2012T3	54,37
Mujeres	07 Castilla y León	De 20 a 24 años	2012T2	55,18
Mujeres	07 Castilla y León	De 20 a 24 años	2012T1	53,92
Mujeres	07 Castilla y León	De 20 a 24 años	2011T4	56,77
Mujeres	07 Castilla y León	De 20 a 24 años	2011T3	58,53
Mujeres	07 Castilla y León	De 20 a 24 años	2011T2	54,50
Mujeres	07 Castilla y León	De 20 a 24 años	2011T1	52,84
Mujeres	07 Castilla y León	De 20 a 24 años	2010T4	57,44
Mujeres	07 Castilla y León	De 20 a 24 años	2010T3	59,87
Mujeres	07 Castilla y León	De 20 a 24 años	2010T2	55,62
Mujeres	07 Castilla y León	De 20 a 24 años	2010T1	49,37
Mujeres	07 Castilla y León	De 20 a 24 años	2009T4	54,19
Mujeres	07 Castilla y León	De 20 a 24 años	2009T3	60,11
Mujeres	07 Castilla y León	De 20 a 24 años	2009T2	55,63
Mujeres	07 Castilla y León	De 20 a 24 años	2009T1	54,56
Mujeres	07 Castilla y León	De 20 a 24 años	2008T4	57,62
Mujeres	07 Castilla y León	De 20 a 24 años	2008T3	55,64
Mujeres	07 Castilla y León	De 20 a 24 años	2008T2	50,61
Mujeres	07 Castilla y León	De 20 a 24 años	2008T1	51,11
Mujeres	07 Castilla y León	De 20 a 24 años	2007T4	50,79
Mujeres	07 Castilla y León	De 20 a 24 años	2007T3	57,05
Mujeres	07 Castilla y León	De 20 a 24 años	2007T2	50,47
Mujeres	07 Castilla y León	De 20 a 24 años	2007T1	50,62
Mujeres	07 Castilla y León	De 20 a 24 años	2006T4	56,82
Mujeres	07 Castilla y León	De 20 a 24 años	2006T3	61,25
Mujeres	07 Castilla y León	De 20 a 24 años	2006T2	53,83
Mujeres	07 Castilla y León	De 20 a 24 años	2006T1	52,09
Mujeres	07 Castilla y León	De 20 a 24 años	2005T4	55,76
Mujeres	07 Castilla y León	De 20 a 24 años	2005T3	61,62
Mujeres	07 Castilla y León	De 20 a 24 años	2005T2	55,19
Mujeres	07 Castilla y León	De 20 a 24 años	2005T1	59,28
Mujeres	07 Castilla y León	De 20 a 24 años	2004T4	51,44
Mujeres	07 Castilla y León	De 20 a 24 años	2004T3	53,74
Mujeres	07 Castilla y León	De 20 a 24 años	2004T2	48,85
Mujeres	07 Castilla y León	De 20 a 24 años	2004T1	48,93
Mujeres	07 Castilla y León	De 20 a 24 años	2003T4	48,94
Mujeres	07 Castilla y León	De 20 a 24 años	2003T3	50,86
Mujeres	07 Castilla y León	De 20 a 24 años	2003T2	47,42
Mujeres	07 Castilla y León	De 20 a 24 años	2003T1	50,22
Mujeres	07 Castilla y León	De 20 a 24 años	2002T4	49,98
Mujeres	07 Castilla y León	De 20 a 24 años	2002T3	50,66
Mujeres	07 Castilla y León	De 20 a 24 años	2002T2	48,43
Mujeres	07 Castilla y León	De 20 a 24 años	2002T1	47,06
Mujeres	07 Castilla y León	De 25 a 54 años	2021T4	83,04
Mujeres	07 Castilla y León	De 25 a 54 años	2021T3	82,89
Mujeres	07 Castilla y León	De 25 a 54 años	2021T2	83,40
Mujeres	07 Castilla y León	De 25 a 54 años	2021T1	82,86
Mujeres	07 Castilla y León	De 25 a 54 años	2020T4	83,45
Mujeres	07 Castilla y León	De 25 a 54 años	2020T3	82,57
Mujeres	07 Castilla y León	De 25 a 54 años	2020T2	77,80
Mujeres	07 Castilla y León	De 25 a 54 años	2020T1	83,41
Mujeres	07 Castilla y León	De 25 a 54 años	2019T4	83,79
Mujeres	07 Castilla y León	De 25 a 54 años	2019T3	82,61
Mujeres	07 Castilla y León	De 25 a 54 años	2019T2	82,60
Mujeres	07 Castilla y León	De 25 a 54 años	2019T1	81,12
Mujeres	07 Castilla y León	De 25 a 54 años	2018T4	81,87
Mujeres	07 Castilla y León	De 25 a 54 años	2018T3	81,30
Mujeres	07 Castilla y León	De 25 a 54 años	2018T2	82,13
Mujeres	07 Castilla y León	De 25 a 54 años	2018T1	82,13
Mujeres	07 Castilla y León	De 25 a 54 años	2017T4	82,35
Mujeres	07 Castilla y León	De 25 a 54 años	2017T3	82,23
Mujeres	07 Castilla y León	De 25 a 54 años	2017T2	82,78
Mujeres	07 Castilla y León	De 25 a 54 años	2017T1	82,47
Mujeres	07 Castilla y León	De 25 a 54 años	2016T4	82,46
Mujeres	07 Castilla y León	De 25 a 54 años	2016T3	81,45
Mujeres	07 Castilla y León	De 25 a 54 años	2016T2	80,74
Mujeres	07 Castilla y León	De 25 a 54 años	2016T1	80,77
Mujeres	07 Castilla y León	De 25 a 54 años	2015T4	81,41
Mujeres	07 Castilla y León	De 25 a 54 años	2015T3	78,68
Mujeres	07 Castilla y León	De 25 a 54 años	2015T2	81,27
Mujeres	07 Castilla y León	De 25 a 54 años	2015T1	80,23
Mujeres	07 Castilla y León	De 25 a 54 años	2014T4	80,95
Mujeres	07 Castilla y León	De 25 a 54 años	2014T3	81,05
Mujeres	07 Castilla y León	De 25 a 54 años	2014T2	81,77
Mujeres	07 Castilla y León	De 25 a 54 años	2014T1	81,80
Mujeres	07 Castilla y León	De 25 a 54 años	2013T4	82,02
Mujeres	07 Castilla y León	De 25 a 54 años	2013T3	81,02
Mujeres	07 Castilla y León	De 25 a 54 años	2013T2	81,11
Mujeres	07 Castilla y León	De 25 a 54 años	2013T1	81,69
Mujeres	07 Castilla y León	De 25 a 54 años	2012T4	80,31
Mujeres	07 Castilla y León	De 25 a 54 años	2012T3	79,86
Mujeres	07 Castilla y León	De 25 a 54 años	2012T2	79,70
Mujeres	07 Castilla y León	De 25 a 54 años	2012T1	78,65
Mujeres	07 Castilla y León	De 25 a 54 años	2011T4	78,31
Mujeres	07 Castilla y León	De 25 a 54 años	2011T3	77,89
Mujeres	07 Castilla y León	De 25 a 54 años	2011T2	78,12
Mujeres	07 Castilla y León	De 25 a 54 años	2011T1	78,21
Mujeres	07 Castilla y León	De 25 a 54 años	2010T4	77,47
Mujeres	07 Castilla y León	De 25 a 54 años	2010T3	77,41
Mujeres	07 Castilla y León	De 25 a 54 años	2010T2	77,22
Mujeres	07 Castilla y León	De 25 a 54 años	2010T1	76,26
Mujeres	07 Castilla y León	De 25 a 54 años	2009T4	76,17
Mujeres	07 Castilla y León	De 25 a 54 años	2009T3	74,74
Mujeres	07 Castilla y León	De 25 a 54 años	2009T2	75,48
Mujeres	07 Castilla y León	De 25 a 54 años	2009T1	75,31
Mujeres	07 Castilla y León	De 25 a 54 años	2008T4	76,04
Mujeres	07 Castilla y León	De 25 a 54 años	2008T3	74,84
