Sexo	Comunidades y Ciudades Autónomas	Edad	Periodo	Total
Mujeres	09 Cataluña	De 16 a 19 años	2002T2	25,27
Mujeres	09 Cataluña	De 16 a 19 años	2002T1	30,88
Mujeres	09 Cataluña	De 20 a 24 años	2021T4	22,16
Mujeres	09 Cataluña	De 20 a 24 años	2021T3	17,01
Mujeres	09 Cataluña	De 20 a 24 años	2021T2	33,46
Mujeres	09 Cataluña	De 20 a 24 años	2021T1	27,17
Mujeres	09 Cataluña	De 20 a 24 años	2020T4	32,97
Mujeres	09 Cataluña	De 20 a 24 años	2020T3	28,03
Mujeres	09 Cataluña	De 20 a 24 años	2020T2	29,58
Mujeres	09 Cataluña	De 20 a 24 años	2020T1	23,69
Mujeres	09 Cataluña	De 20 a 24 años	2019T4	21,58
Mujeres	09 Cataluña	De 20 a 24 años	2019T3	18,10
Mujeres	09 Cataluña	De 20 a 24 años	2019T2	19,51
Mujeres	09 Cataluña	De 20 a 24 años	2019T1	25,07
Mujeres	09 Cataluña	De 20 a 24 años	2018T4	25,20
Mujeres	09 Cataluña	De 20 a 24 años	2018T3	20,09
Mujeres	09 Cataluña	De 20 a 24 años	2018T2	19,85
Mujeres	09 Cataluña	De 20 a 24 años	2018T1	22,42
Mujeres	09 Cataluña	De 20 a 24 años	2017T4	20,55
Mujeres	09 Cataluña	De 20 a 24 años	2017T3	27,23
Mujeres	09 Cataluña	De 20 a 24 años	2017T2	24,10
Mujeres	09 Cataluña	De 20 a 24 años	2017T1	27,15
Mujeres	09 Cataluña	De 20 a 24 años	2016T4	26,69
Mujeres	09 Cataluña	De 20 a 24 años	2016T3	28,34
Mujeres	09 Cataluña	De 20 a 24 años	2016T2	32,00
Mujeres	09 Cataluña	De 20 a 24 años	2016T1	34,60
Mujeres	09 Cataluña	De 20 a 24 años	2015T4	30,51
Mujeres	09 Cataluña	De 20 a 24 años	2015T3	32,83
Mujeres	09 Cataluña	De 20 a 24 años	2015T2	37,32
Mujeres	09 Cataluña	De 20 a 24 años	2015T1	37,95
Mujeres	09 Cataluña	De 20 a 24 años	2014T4	40,55
Mujeres	09 Cataluña	De 20 a 24 años	2014T3	43,36
Mujeres	09 Cataluña	De 20 a 24 años	2014T2	42,07
Mujeres	09 Cataluña	De 20 a 24 años	2014T1	45,52
Mujeres	09 Cataluña	De 20 a 24 años	2013T4	41,91
Mujeres	09 Cataluña	De 20 a 24 años	2013T3	35,63
Mujeres	09 Cataluña	De 20 a 24 años	2013T2	43,18
Mujeres	09 Cataluña	De 20 a 24 años	2013T1	42,33
Mujeres	09 Cataluña	De 20 a 24 años	2012T4	44,39
Mujeres	09 Cataluña	De 20 a 24 años	2012T3	41,06
Mujeres	09 Cataluña	De 20 a 24 años	2012T2	47,60
Mujeres	09 Cataluña	De 20 a 24 años	2012T1	39,85
Mujeres	09 Cataluña	De 20 a 24 años	2011T4	41,17
Mujeres	09 Cataluña	De 20 a 24 años	2011T3	34,43
Mujeres	09 Cataluña	De 20 a 24 años	2011T2	32,10
Mujeres	09 Cataluña	De 20 a 24 años	2011T1	28,60
Mujeres	09 Cataluña	De 20 a 24 años	2010T4	25,06
Mujeres	09 Cataluña	De 20 a 24 años	2010T3	24,52
Mujeres	09 Cataluña	De 20 a 24 años	2010T2	29,44
Mujeres	09 Cataluña	De 20 a 24 años	2010T1	26,36
Mujeres	09 Cataluña	De 20 a 24 años	2009T4	24,62
Mujeres	09 Cataluña	De 20 a 24 años	2009T3	30,81
Mujeres	09 Cataluña	De 20 a 24 años	2009T2	25,80
Mujeres	09 Cataluña	De 20 a 24 años	2009T1	27,59
Mujeres	09 Cataluña	De 20 a 24 años	2008T4	17,22
Mujeres	09 Cataluña	De 20 a 24 años	2008T3	12,71
Mujeres	09 Cataluña	De 20 a 24 años	2008T2	9,94
Mujeres	09 Cataluña	De 20 a 24 años	2008T1	13,51
Mujeres	09 Cataluña	De 20 a 24 años	2007T4	9,79
Mujeres	09 Cataluña	De 20 a 24 años	2007T3	9,54
Mujeres	09 Cataluña	De 20 a 24 años	2007T2	11,18
Mujeres	09 Cataluña	De 20 a 24 años	2007T1	13,72
Mujeres	09 Cataluña	De 20 a 24 años	2006T4	13,33
Mujeres	09 Cataluña	De 20 a 24 años	2006T3	12,70
Mujeres	09 Cataluña	De 20 a 24 años	2006T2	10,90
Mujeres	09 Cataluña	De 20 a 24 años	2006T1	13,36
Mujeres	09 Cataluña	De 20 a 24 años	2005T4	12,57
Mujeres	09 Cataluña	De 20 a 24 años	2005T3	10,49
Mujeres	09 Cataluña	De 20 a 24 años	2005T2	12,62
Mujeres	09 Cataluña	De 20 a 24 años	2005T1	12,76
Mujeres	09 Cataluña	De 20 a 24 años	2004T4	22,35
Mujeres	09 Cataluña	De 20 a 24 años	2004T3	20,50
Mujeres	09 Cataluña	De 20 a 24 años	2004T2	19,65
Mujeres	09 Cataluña	De 20 a 24 años	2004T1	21,20
Mujeres	09 Cataluña	De 20 a 24 años	2003T4	16,33
Mujeres	09 Cataluña	De 20 a 24 años	2003T3	16,27
Mujeres	09 Cataluña	De 20 a 24 años	2003T2	17,55
Mujeres	09 Cataluña	De 20 a 24 años	2003T1	16,98
Mujeres	09 Cataluña	De 20 a 24 años	2002T4	17,04
Mujeres	09 Cataluña	De 20 a 24 años	2002T3	18,35
Mujeres	09 Cataluña	De 20 a 24 años	2002T2	20,13
Mujeres	09 Cataluña	De 20 a 24 años	2002T1	19,13
Mujeres	09 Cataluña	De 25 a 54 años	2021T4	10,51
Mujeres	09 Cataluña	De 25 a 54 años	2021T3	11,02
Mujeres	09 Cataluña	De 25 a 54 años	2021T2	12,03
Mujeres	09 Cataluña	De 25 a 54 años	2021T1	13,35
Mujeres	09 Cataluña	De 25 a 54 años	2020T4	13,93
Mujeres	09 Cataluña	De 25 a 54 años	2020T3	13,09
Mujeres	09 Cataluña	De 25 a 54 años	2020T2	11,75
Mujeres	09 Cataluña	De 25 a 54 años	2020T1	10,73
Mujeres	09 Cataluña	De 25 a 54 años	2019T4	10,05
Mujeres	09 Cataluña	De 25 a 54 años	2019T3	10,58
Mujeres	09 Cataluña	De 25 a 54 años	2019T2	10,40
Mujeres	09 Cataluña	De 25 a 54 años	2019T1	10,52
Mujeres	09 Cataluña	De 25 a 54 años	2018T4	11,50
Mujeres	09 Cataluña	De 25 a 54 años	2018T3	9,46
Mujeres	09 Cataluña	De 25 a 54 años	2018T2	11,17
Mujeres	09 Cataluña	De 25 a 54 años	2018T1	11,52
Mujeres	09 Cataluña	De 25 a 54 años	2017T4	11,93
Mujeres	09 Cataluña	De 25 a 54 años	2017T3	11,30
Mujeres	09 Cataluña	De 25 a 54 años	2017T2	12,79
Mujeres	09 Cataluña	De 25 a 54 años	2017T1	15,34
Mujeres	09 Cataluña	De 25 a 54 años	2016T4	14,69
Mujeres	09 Cataluña	De 25 a 54 años	2016T3	14,27
Mujeres	09 Cataluña	De 25 a 54 años	2016T2	16,51
Mujeres	09 Cataluña	De 25 a 54 años	2016T1	17,16
Mujeres	09 Cataluña	De 25 a 54 años	2015T4	17,60
Mujeres	09 Cataluña	De 25 a 54 años	2015T3	16,36
Mujeres	09 Cataluña	De 25 a 54 años	2015T2	18,06
Mujeres	09 Cataluña	De 25 a 54 años	2015T1	18,62
Mujeres	09 Cataluña	De 25 a 54 años	2014T4	18,10
Mujeres	09 Cataluña	De 25 a 54 años	2014T3	17,67
Mujeres	09 Cataluña	De 25 a 54 años	2014T2	18,13
Mujeres	09 Cataluña	De 25 a 54 años	2014T1	19,59
Mujeres	09 Cataluña	De 25 a 54 años	2013T4	20,03
Mujeres	09 Cataluña	De 25 a 54 años	2013T3	20,38
Mujeres	09 Cataluña	De 25 a 54 años	2013T2	21,41
Mujeres	09 Cataluña	De 25 a 54 años	2013T1	21,95
Mujeres	09 Cataluña	De 25 a 54 años	2012T4	21,65
Mujeres	09 Cataluña	De 25 a 54 años	2012T3	20,58
Mujeres	09 Cataluña	De 25 a 54 años	2012T2	18,26
Mujeres	09 Cataluña	De 25 a 54 años	2012T1	19,89
Mujeres	09 Cataluña	De 25 a 54 años	2011T4	18,17
Mujeres	09 Cataluña	De 25 a 54 años	2011T3	17,08
Mujeres	09 Cataluña	De 25 a 54 años	2011T2	16,20
Mujeres	09 Cataluña	De 25 a 54 años	2011T1	17,13
Mujeres	09 Cataluña	De 25 a 54 años	2010T4	15,59
Mujeres	09 Cataluña	De 25 a 54 años	2010T3	15,44
Mujeres	09 Cataluña	De 25 a 54 años	2010T2	15,18
Mujeres	09 Cataluña	De 25 a 54 años	2010T1	15,31
Mujeres	09 Cataluña	De 25 a 54 años	2009T4	14,38
Mujeres	09 Cataluña	De 25 a 54 años	2009T3	13,08
Mujeres	09 Cataluña	De 25 a 54 años	2009T2	13,14
Mujeres	09 Cataluña	De 25 a 54 años	2009T1	13,71
Mujeres	09 Cataluña	De 25 a 54 años	2008T4	10,04
Mujeres	09 Cataluña	De 25 a 54 años	2008T3	7,41
Mujeres	09 Cataluña	De 25 a 54 años	2008T2	6,40
Mujeres	09 Cataluña	De 25 a 54 años	2008T1	7,84
Mujeres	09 Cataluña	De 25 a 54 años	2007T4	7,07
Mujeres	09 Cataluña	De 25 a 54 años	2007T3	7,35
Mujeres	09 Cataluña	De 25 a 54 años	2007T2	6,00
Mujeres	09 Cataluña	De 25 a 54 años	2007T1	7,18
Mujeres	09 Cataluña	De 25 a 54 años	2006T4	6,81
Mujeres	09 Cataluña	De 25 a 54 años	2006T3	7,04
Mujeres	09 Cataluña	De 25 a 54 años	2006T2	7,09
Mujeres	09 Cataluña	De 25 a 54 años	2006T1	8,30
Mujeres	09 Cataluña	De 25 a 54 años	2005T4	7,10
Mujeres	09 Cataluña	De 25 a 54 años	2005T3	5,51
Mujeres	09 Cataluña	De 25 a 54 años	2005T2	7,76
Mujeres	09 Cataluña	De 25 a 54 años	2005T1	9,42
Mujeres	09 Cataluña	De 25 a 54 años	2004T4	10,72
Mujeres	09 Cataluña	De 25 a 54 años	2004T3	10,29
Mujeres	09 Cataluña	De 25 a 54 años	2004T2	10,14
Mujeres	09 Cataluña	De 25 a 54 años	2004T1	11,33
Mujeres	09 Cataluña	De 25 a 54 años	2003T4	11,23
Mujeres	09 Cataluña	De 25 a 54 años	2003T3	11,59
Mujeres	09 Cataluña	De 25 a 54 años	2003T2	12,27
Mujeres	09 Cataluña	De 25 a 54 años	2003T1	13,03
Mujeres	09 Cataluña	De 25 a 54 años	2002T4	12,46
Mujeres	09 Cataluña	De 25 a 54 años	2002T3	11,96
Mujeres	09 Cataluña	De 25 a 54 años	2002T2	11,65
Mujeres	09 Cataluña	De 25 a 54 años	2002T1	13,13
Mujeres	09 Cataluña	55 y más años	2021T4	8,95
Mujeres	09 Cataluña	55 y más años	2021T3	11,31
Mujeres	09 Cataluña	55 y más años	2021T2	10,89
Mujeres	09 Cataluña	55 y más años	2021T1	10,77
Mujeres	09 Cataluña	55 y más años	2020T4	9,43
Mujeres	09 Cataluña	55 y más años	2020T3	10,94
Mujeres	09 Cataluña	55 y más años	2020T2	9,85
Mujeres	09 Cataluña	55 y más años	2020T1	8,64
Mujeres	09 Cataluña	55 y más años	2019T4	9,64
Mujeres	09 Cataluña	55 y más años	2019T3	11,17
Mujeres	09 Cataluña	55 y más años	2019T2	10,27
Mujeres	09 Cataluña	55 y más años	2019T1	11,44
Mujeres	09 Cataluña	55 y más años	2018T4	10,71
Mujeres	09 Cataluña	55 y más años	2018T3	11,34
Mujeres	09 Cataluña	55 y más años	2018T2	9,70
Mujeres	09 Cataluña	55 y más años	2018T1	14,03
Mujeres	09 Cataluña	55 y más años	2017T4	14,67
Mujeres	09 Cataluña	55 y más años	2017T3	17,27
Mujeres	09 Cataluña	55 y más años	2017T2	15,67
Mujeres	09 Cataluña	55 y más años	2017T1	15,63
Mujeres	09 Cataluña	55 y más años	2016T4	15,38
Mujeres	09 Cataluña	55 y más años	2016T3	13,50
Mujeres	09 Cataluña	55 y más años	2016T2	16,45
Mujeres	09 Cataluña	55 y más años	2016T1	18,78
Mujeres	09 Cataluña	55 y más años	2015T4	18,59
Mujeres	09 Cataluña	55 y más años	2015T3	18,66
Mujeres	09 Cataluña	55 y más años	2015T2	19,70
Mujeres	09 Cataluña	55 y más años	2015T1	17,67
Mujeres	09 Cataluña	55 y más años	2014T4	15,35
Mujeres	09 Cataluña	55 y más años	2014T3	13,79
Mujeres	09 Cataluña	55 y más años	2014T2	17,01
Mujeres	09 Cataluña	55 y más años	2014T1	14,45
Mujeres	09 Cataluña	55 y más años	2013T4	15,40
Mujeres	09 Cataluña	55 y más años	2013T3	16,89
Mujeres	09 Cataluña	55 y más años	2013T2	17,45
Mujeres	09 Cataluña	55 y más años	2013T1	18,34
Mujeres	09 Cataluña	55 y más años	2012T4	14,33
Mujeres	09 Cataluña	55 y más años	2012T3	14,89
Mujeres	09 Cataluña	55 y más años	2012T2	14,23
Mujeres	09 Cataluña	55 y más años	2012T1	16,03
Mujeres	09 Cataluña	55 y más años	2011T4	14,06
Mujeres	09 Cataluña	55 y más años	2011T3	11,88
Mujeres	09 Cataluña	55 y más años	2011T2	10,78
Mujeres	09 Cataluña	55 y más años	2011T1	12,78
Mujeres	09 Cataluña	55 y más años	2010T4	11,55
Mujeres	09 Cataluña	55 y más años	2010T3	12,24
Mujeres	09 Cataluña	55 y más años	2010T2	11,84
Mujeres	09 Cataluña	55 y más años	2010T1	11,59
Mujeres	09 Cataluña	55 y más años	2009T4	10,43
Mujeres	09 Cataluña	55 y más años	2009T3	9,60
Mujeres	09 Cataluña	55 y más años	2009T2	12,51
Mujeres	09 Cataluña	55 y más años	2009T1	9,60
Mujeres	09 Cataluña	55 y más años	2008T4	6,84
Mujeres	09 Cataluña	55 y más años	2008T3	4,65
Mujeres	09 Cataluña	55 y más años	2008T2	5,40
Mujeres	09 Cataluña	55 y más años	2008T1	5,30
Mujeres	09 Cataluña	55 y más años	2007T4	5,55
Mujeres	09 Cataluña	55 y más años	2007T3	5,98
Mujeres	09 Cataluña	55 y más años	2007T2	4,39
Mujeres	09 Cataluña	55 y más años	2007T1	7,16
Mujeres	09 Cataluña	55 y más años	2006T4	6,37
Mujeres	09 Cataluña	55 y más años	2006T3	5,30
Mujeres	09 Cataluña	55 y más años	2006T2	4,73
Mujeres	09 Cataluña	55 y más años	2006T1	4,47
Mujeres	09 Cataluña	55 y más años	2005T4	4,95
Mujeres	09 Cataluña	55 y más años	2005T3	4,71
Mujeres	09 Cataluña	55 y más años	2005T2	6,52
Mujeres	09 Cataluña	55 y más años	2005T1	7,27
Mujeres	09 Cataluña	55 y más años	2004T4	8,02
Mujeres	09 Cataluña	55 y más años	2004T3	9,30
Mujeres	09 Cataluña	55 y más años	2004T2	8,90
Mujeres	09 Cataluña	55 y más años	2004T1	7,89
Mujeres	09 Cataluña	55 y más años	2003T4	8,40
Mujeres	09 Cataluña	55 y más años	2003T3	8,45
Mujeres	09 Cataluña	55 y más años	2003T2	6,78
Mujeres	09 Cataluña	55 y más años	2003T1	8,84
Mujeres	09 Cataluña	55 y más años	2002T4	11,43
Mujeres	09 Cataluña	55 y más años	2002T3	12,32
Mujeres	09 Cataluña	55 y más años	2002T2	10,15
Mujeres	09 Cataluña	55 y más años	2002T1	13,40
Mujeres	10 Comunitat Valenciana	Total	2021T4	16,45
Mujeres	10 Comunitat Valenciana	Total	2021T3	18,54
Mujeres	10 Comunitat Valenciana	Total	2021T2	19,39
Mujeres	10 Comunitat Valenciana	Total	2021T1	18,06
Mujeres	10 Comunitat Valenciana	Total	2020T4	18,26
Mujeres	10 Comunitat Valenciana	Total	2020T3	19,99
Mujeres	10 Comunitat Valenciana	Total	2020T2	19,11
Mujeres	10 Comunitat Valenciana	Total	2020T1	16,10
Mujeres	10 Comunitat Valenciana	Total	2019T4	16,81
Mujeres	10 Comunitat Valenciana	Total	2019T3	16,84
Mujeres	10 Comunitat Valenciana	Total	2019T2	16,92
Mujeres	10 Comunitat Valenciana	Total	2019T1	16,85
Mujeres	10 Comunitat Valenciana	Total	2018T4	16,35
Mujeres	10 Comunitat Valenciana	Total	2018T3	17,43
Mujeres	10 Comunitat Valenciana	Total	2018T2	17,42
Mujeres	10 Comunitat Valenciana	Total	2018T1	18,65
Mujeres	10 Comunitat Valenciana	Total	2017T4	19,07
Mujeres	10 Comunitat Valenciana	Total	2017T3	18,94
Mujeres	10 Comunitat Valenciana	Total	2017T2	21,70
Mujeres	10 Comunitat Valenciana	Total	2017T1	21,01
Mujeres	10 Comunitat Valenciana	Total	2016T4	21,02
Mujeres	10 Comunitat Valenciana	Total	2016T3	22,24
Mujeres	10 Comunitat Valenciana	Total	2016T2	23,89
Mujeres	10 Comunitat Valenciana	Total	2016T1	23,19
Mujeres	10 Comunitat Valenciana	Total	2015T4	22,76
Mujeres	10 Comunitat Valenciana	Total	2015T3	23,64
Mujeres	10 Comunitat Valenciana	Total	2015T2	23,85
Mujeres	10 Comunitat Valenciana	Total	2015T1	24,97
Mujeres	10 Comunitat Valenciana	Total	2014T4	24,53
Mujeres	10 Comunitat Valenciana	Total	2014T3	26,32
Mujeres	10 Comunitat Valenciana	Total	2014T2	27,10
Mujeres	10 Comunitat Valenciana	Total	2014T1	29,16
Mujeres	10 Comunitat Valenciana	Total	2013T4	28,23
Mujeres	10 Comunitat Valenciana	Total	2013T3	28,20
Mujeres	10 Comunitat Valenciana	Total	2013T2	30,25
Mujeres	10 Comunitat Valenciana	Total	2013T1	30,16
Mujeres	10 Comunitat Valenciana	Total	2012T4	28,07
Mujeres	10 Comunitat Valenciana	Total	2012T3	27,95
Mujeres	10 Comunitat Valenciana	Total	2012T2	25,89
Mujeres	10 Comunitat Valenciana	Total	2012T1	26,04
Mujeres	10 Comunitat Valenciana	Total	2011T4	24,56
Mujeres	10 Comunitat Valenciana	Total	2011T3	25,02
Mujeres	10 Comunitat Valenciana	Total	2011T2	23,64
Mujeres	10 Comunitat Valenciana	Total	2011T1	24,11
Mujeres	10 Comunitat Valenciana	Total	2010T4	23,04
Mujeres	10 Comunitat Valenciana	Total	2010T3	22,93
Mujeres	10 Comunitat Valenciana	Total	2010T2	23,34
Mujeres	10 Comunitat Valenciana	Total	2010T1	21,75
Mujeres	10 Comunitat Valenciana	Total	2009T4	21,16
Mujeres	10 Comunitat Valenciana	Total	2009T3	20,34
Mujeres	10 Comunitat Valenciana	Total	2009T2	21,07
Mujeres	10 Comunitat Valenciana	Total	2009T1	19,36
Mujeres	10 Comunitat Valenciana	Total	2008T4	15,71
Mujeres	10 Comunitat Valenciana	Total	2008T3	13,36
Mujeres	10 Comunitat Valenciana	Total	2008T2	12,91
Mujeres	10 Comunitat Valenciana	Total	2008T1	11,64
Mujeres	10 Comunitat Valenciana	Total	2007T4	10,48
Mujeres	10 Comunitat Valenciana	Total	2007T3	11,66
Mujeres	10 Comunitat Valenciana	Total	2007T2	11,26
Mujeres	10 Comunitat Valenciana	Total	2007T1	11,71
Mujeres	10 Comunitat Valenciana	Total	2006T4	11,38
Mujeres	10 Comunitat Valenciana	Total	2006T3	10,80
Mujeres	10 Comunitat Valenciana	Total	2006T2	10,36
Mujeres	10 Comunitat Valenciana	Total	2006T1	11,59
Mujeres	10 Comunitat Valenciana	Total	2005T4	10,44
Mujeres	10 Comunitat Valenciana	Total	2005T3	11,16
Mujeres	10 Comunitat Valenciana	Total	2005T2	11,89
Mujeres	10 Comunitat Valenciana	Total	2005T1	13,29
Mujeres	10 Comunitat Valenciana	Total	2004T4	13,45
Mujeres	10 Comunitat Valenciana	Total	2004T3	14,60
Mujeres	10 Comunitat Valenciana	Total	2004T2	13,46
Mujeres	10 Comunitat Valenciana	Total	2004T1	13,06
Mujeres	10 Comunitat Valenciana	Total	2003T4	14,06
Mujeres	10 Comunitat Valenciana	Total	2003T3	14,74
Mujeres	10 Comunitat Valenciana	Total	2003T2	15,84
Mujeres	10 Comunitat Valenciana	Total	2003T1	16,15
Mujeres	10 Comunitat Valenciana	Total	2002T4	13,74
Mujeres	10 Comunitat Valenciana	Total	2002T3	15,31
Mujeres	10 Comunitat Valenciana	Total	2002T2	15,27
Mujeres	10 Comunitat Valenciana	Total	2002T1	14,65
Mujeres	10 Comunitat Valenciana	Menores de 25 años	2021T4	33,46
Mujeres	10 Comunitat Valenciana	Menores de 25 años	2021T3	33,52
Mujeres	10 Comunitat Valenciana	Menores de 25 años	2021T2	42,84
Mujeres	10 Comunitat Valenciana	Menores de 25 años	2021T1	44,54
Mujeres	10 Comunitat Valenciana	Menores de 25 años	2020T4	37,66
Mujeres	10 Comunitat Valenciana	Menores de 25 años	2020T3	40,51
Mujeres	10 Comunitat Valenciana	Menores de 25 años	2020T2	47,32
Mujeres	10 Comunitat Valenciana	Menores de 25 años	2020T1	33,62
Mujeres	10 Comunitat Valenciana	Menores de 25 años	2019T4	32,61
Mujeres	10 Comunitat Valenciana	Menores de 25 años	2019T3	33,61
Mujeres	10 Comunitat Valenciana	Menores de 25 años	2019T2	41,21
Mujeres	10 Comunitat Valenciana	Menores de 25 años	2019T1	38,00
Mujeres	10 Comunitat Valenciana	Menores de 25 años	2018T4	33,25
Mujeres	10 Comunitat Valenciana	Menores de 25 años	2018T3	34,28
Mujeres	10 Comunitat Valenciana	Menores de 25 años	2018T2	31,14
Mujeres	10 Comunitat Valenciana	Menores de 25 años	2018T1	32,49
Mujeres	10 Comunitat Valenciana	Menores de 25 años	2017T4	39,03
Mujeres	10 Comunitat Valenciana	Menores de 25 años	2017T3	34,74
Mujeres	10 Comunitat Valenciana	Menores de 25 años	2017T2	40,12
Mujeres	10 Comunitat Valenciana	Menores de 25 años	2017T1	43,66
Mujeres	10 Comunitat Valenciana	Menores de 25 años	2016T4	49,28
Mujeres	10 Comunitat Valenciana	Menores de 25 años	2016T3	40,93
Mujeres	10 Comunitat Valenciana	Menores de 25 años	2016T2	49,90
Mujeres	10 Comunitat Valenciana	Menores de 25 años	2016T1	44,95
Mujeres	10 Comunitat Valenciana	Menores de 25 años	2015T4	49,45
Mujeres	10 Comunitat Valenciana	Menores de 25 años	2015T3	40,04
Mujeres	10 Comunitat Valenciana	Menores de 25 años	2015T2	49,60
Mujeres	10 Comunitat Valenciana	Menores de 25 años	2015T1	53,02
Mujeres	10 Comunitat Valenciana	Menores de 25 años	2014T4	53,70
Mujeres	10 Comunitat Valenciana	Menores de 25 años	2014T3	52,66
Mujeres	10 Comunitat Valenciana	Menores de 25 años	2014T2	56,88
Mujeres	10 Comunitat Valenciana	Menores de 25 años	2014T1	58,37
Mujeres	10 Comunitat Valenciana	Menores de 25 años	2013T4	55,37
Mujeres	10 Comunitat Valenciana	Menores de 25 años	2013T3	50,76
Mujeres	10 Comunitat Valenciana	Menores de 25 años	2013T2	58,64
Mujeres	10 Comunitat Valenciana	Menores de 25 años	2013T1	54,33
Mujeres	10 Comunitat Valenciana	Menores de 25 años	2012T4	49,78
Mujeres	10 Comunitat Valenciana	Menores de 25 años	2012T3	46,16
Mujeres	10 Comunitat Valenciana	Menores de 25 años	2012T2	51,91
Mujeres	10 Comunitat Valenciana	Menores de 25 años	2012T1	51,06
Mujeres	10 Comunitat Valenciana	Menores de 25 años	2011T4	46,65
Mujeres	10 Comunitat Valenciana	Menores de 25 años	2011T3	47,53
Mujeres	10 Comunitat Valenciana	Menores de 25 años	2011T2	46,11
Mujeres	10 Comunitat Valenciana	Menores de 25 años	2011T1	48,36
Mujeres	10 Comunitat Valenciana	Menores de 25 años	2010T4	47,49
Mujeres	10 Comunitat Valenciana	Menores de 25 años	2010T3	42,78
Mujeres	10 Comunitat Valenciana	Menores de 25 años	2010T2	42,43
Mujeres	10 Comunitat Valenciana	Menores de 25 años	2010T1	40,33
Mujeres	10 Comunitat Valenciana	Menores de 25 años	2009T4	43,04
Mujeres	10 Comunitat Valenciana	Menores de 25 años	2009T3	42,05
Mujeres	10 Comunitat Valenciana	Menores de 25 años	2009T2	37,72
Mujeres	10 Comunitat Valenciana	Menores de 25 años	2009T1	34,00
Mujeres	10 Comunitat Valenciana	Menores de 25 años	2008T4	29,01
Mujeres	10 Comunitat Valenciana	Menores de 25 años	2008T3	28,70
Mujeres	10 Comunitat Valenciana	Menores de 25 años	2008T2	28,49
Mujeres	10 Comunitat Valenciana	Menores de 25 años	2008T1	22,22
Mujeres	10 Comunitat Valenciana	Menores de 25 años	2007T4	22,15
Mujeres	10 Comunitat Valenciana	Menores de 25 años	2007T3	22,47
Mujeres	10 Comunitat Valenciana	Menores de 25 años	2007T2	22,10
Mujeres	10 Comunitat Valenciana	Menores de 25 años	2007T1	22,72
Mujeres	10 Comunitat Valenciana	Menores de 25 años	2006T4	21,51
Mujeres	10 Comunitat Valenciana	Menores de 25 años	2006T3	19,29
Mujeres	10 Comunitat Valenciana	Menores de 25 años	2006T2	22,95
Mujeres	10 Comunitat Valenciana	Menores de 25 años	2006T1	20,60
Mujeres	10 Comunitat Valenciana	Menores de 25 años	2005T4	19,23
Mujeres	10 Comunitat Valenciana	Menores de 25 años	2005T3	19,77
Mujeres	10 Comunitat Valenciana	Menores de 25 años	2005T2	23,74
Mujeres	10 Comunitat Valenciana	Menores de 25 años	2005T1	29,32
Mujeres	10 Comunitat Valenciana	Menores de 25 años	2004T4	27,21
Mujeres	10 Comunitat Valenciana	Menores de 25 años	2004T3	25,55
Mujeres	10 Comunitat Valenciana	Menores de 25 años	2004T2	24,53
Mujeres	10 Comunitat Valenciana	Menores de 25 años	2004T1	23,19
Mujeres	10 Comunitat Valenciana	Menores de 25 años	2003T4	21,25
Mujeres	10 Comunitat Valenciana	Menores de 25 años	2003T3	21,03
Mujeres	10 Comunitat Valenciana	Menores de 25 años	2003T2	25,63
Mujeres	10 Comunitat Valenciana	Menores de 25 años	2003T1	26,99
Mujeres	10 Comunitat Valenciana	Menores de 25 años	2002T4	26,42
Mujeres	10 Comunitat Valenciana	Menores de 25 años	2002T3	22,29
Mujeres	10 Comunitat Valenciana	Menores de 25 años	2002T2	27,53
Mujeres	10 Comunitat Valenciana	Menores de 25 años	2002T1	24,78
Mujeres	10 Comunitat Valenciana	25 y más años	2021T4	15,23
Mujeres	10 Comunitat Valenciana	25 y más años	2021T3	17,19
Mujeres	10 Comunitat Valenciana	25 y más años	2021T2	17,70
Mujeres	10 Comunitat Valenciana	25 y más años	2021T1	16,41
Mujeres	10 Comunitat Valenciana	25 y más años	2020T4	16,98
Mujeres	10 Comunitat Valenciana	25 y más años	2020T3	18,50
Mujeres	10 Comunitat Valenciana	25 y más años	2020T2	17,33
Mujeres	10 Comunitat Valenciana	25 y más años	2020T1	14,95
Mujeres	10 Comunitat Valenciana	25 y más años	2019T4	15,83
Mujeres	10 Comunitat Valenciana	25 y más años	2019T3	15,56
Mujeres	10 Comunitat Valenciana	25 y más años	2019T2	15,19
Mujeres	10 Comunitat Valenciana	25 y más años	2019T1	15,42
Mujeres	10 Comunitat Valenciana	25 y más años	2018T4	15,25
Mujeres	10 Comunitat Valenciana	25 y más años	2018T3	16,01
Mujeres	10 Comunitat Valenciana	25 y más años	2018T2	16,41
Mujeres	10 Comunitat Valenciana	25 y más años	2018T1	17,75
Mujeres	10 Comunitat Valenciana	25 y más años	2017T4	17,49
Mujeres	10 Comunitat Valenciana	25 y más años	2017T3	17,62
Mujeres	10 Comunitat Valenciana	25 y más años	2017T2	20,25
Mujeres	10 Comunitat Valenciana	25 y más años	2017T1	19,30
Mujeres	10 Comunitat Valenciana	25 y más años	2016T4	18,76
Mujeres	10 Comunitat Valenciana	25 y más años	2016T3	20,76
Mujeres	10 Comunitat Valenciana	25 y más años	2016T2	22,05
Mujeres	10 Comunitat Valenciana	25 y más años	2016T1	21,82
Mujeres	10 Comunitat Valenciana	25 y más años	2015T4	20,87
